994557560621353_1569630026447434,"小編不得不推薦這篇.......""神記憶之學長vs小腦袋的小編""話說某天凌晨小編在那遙遠的地方支援，突然有人來電
學長:欸~ 那個...之前有個婆婆走失你還記的她的姓名嗎?
我:學長你傳照片給我看看...------------------盯著手機螢幕30秒---------------------我:不認識~不認識~不認識~誰啊???
學長:之前曾經走失過啊~
於是學長就翻閱所內迷失老人紀錄，
果真就在一年前該名老婦人同樣在燕巢區迷路，
由我們學長替其找到回家的路安全送其返家。{一年的時間}
一名員警要處理多少件民眾報案?
要記多少名犯嫌的面貌?
要協尋多少名失蹤人口及失竊車輛?...
是不是給該名員警鼓鼓掌呢?
若沒有用心的，豈會記的曾經走失的老婦人?",20170222,28,0,1

994557560621353_1539660389444398,祝大家新年快樂～恭喜發大財～[高乘載期間]大家行經高速公路匝道口記得跟小編打招呼啊～並記得依規定乘載滿3人～,20170124,6,0,0

994557560621353_1527736230636814,"106年加強春節期間安全維護工作自1月19日22時起至2月2日24時止實施一、「治安平穩、交通順暢、服務熱心」，平安快樂歡渡春節。二、106年春節期間服務不打烊。三、舉家外出可向警方申請住居安全維護服務。四、存、提款時可向警方申請護鈔服務。
五、騎乘機車請戴安全帽、酒後不開車、開車不 喝酒、不闖紅燈、不超速。六）、加強幫助失蹤人口返家團圓，快樂過新年。高雄市政府警察局岡山分
燕巢分駐所關心您，並敬祝新年快樂。",20170113,13,1,0

994557560621353_1517780958299008,"-----兩個可愛的女兒與丈夫非常擔心媽媽的安全，盼其早日返家！--------
失蹤人口阮氏○秀，女、52年次，住於高雄市燕巢區安正路，與丈夫育有兩名女兒，於104年06月26日離家迄今未歸，家屬非常擔心其安危，希望社會大眾幫忙協尋使其早日返家，如有尋獲請向岡山分局燕巢分駐所聯繫(電話07-6161402、07-6161048)。
*本照片經家屬同意後發布，如有疑義請立即向我們反映。",20170102,22,4,1

994557560621353_1517158105027960,春節期間貫徹公務員廉政倫理規範要求，請勿接受贈財物、飲宴應酬、請託關說，以端正警察風紀，建構優質公務環境，提升警察廉潔形象。,20170102,19,0,0

994557560621353_1504340392976398,"---失蹤人口請大家協助她回家QQ她阿嬤很擔心她---
失蹤人口蔡0均，女86年次，戶籍於燕巢區安東街，不明原因於105年05月22日向公司請假後離家出走迄今未歸，可能前往台中，家屬因擔心其安危請求警方協尋，如有尋獲請向岡山分局燕巢分駐所聯繫(電話07-6161402、07-6161048)
*照片經家屬同意公布，如有疑義請立即向我們反映！",20161223,12,3,0

994557560621353_1504336899643414,"---失蹤人口請大家協助他回家QQ姊姊已經等他13年了---
失蹤人口丁0基，男51年次，住於高雄市燕巢區中北路，於92年04月07日離家出走迄今未歸，因患有精神異常家屬非常擔心其安危，希望社會大眾幫忙協尋使其早日返家，如有尋獲請向岡山分局燕巢分駐所聯繫(電話07-6161402、07-6161048)
*照片經家屬同意公布，如有疑義請立即向我們反映！",20161223,6,0,0

994557560621353_1480843431992761,開車門要小心啊！,20161207,17,0,0

994557560621353_1469835686426869,老師有教過:犯錯要承認~小白OS:那不是我的東西!,20161129,9,0,0

994557560621353_1436157446461360,"[誰家走失的小孩？]誰家的愛貓走失呢、
脖子上有螢光綠的項圈
目前在燕巢所休息呦～
請牠的爸爸媽媽趕快來派出所也歡迎認識牠的鄉親朋友趕忙通知其家人、讓貓咪能早點回家團圓",20161026,14,1,1

994557560621353_1419912118085893,"行經燕巢區安招路的駕駛朋友要注意了！！
在安招國小往岡山方向、有電線低垂（目前高度約為一樓高）、本所已經通報相關單位立即處理、請行經的居民多加注意自身安全。",20161010,24,1,0

994557560621353_1401058193304619,"標題:105年國家防災日全民地震網路演練活動09月21日上午09時21分，台灣抗震網將透過網站及電子郵件發布地震演練情報(http://www.comedrill.com.tw)抗震保命3步驟:
【地震來臨保護自己SO EASY】趴下DROP→掩護COVER→穩住，抓住桌腳HOLD ON",20160920,13,0,0

994557560621353_1147868635290244,分享NPA署長室臉書,20150911,8,0,0

994557560621353_1097732506970524,"請駕駛朋友晚上除了要注意路況外、也要多留意車燈的使用時機 。",20150629,24,0,1

994557560621353_1087977081279400,"祝全國警察人員 警察節快樂",20150615,19,0,1

994557560621353_1050045151739260,"分享高振修學長團隊製作的------《反詐騙之歌》MV版-----------
接到不明詐騙電話請記得撥打165～",20150417,17,0,0

994557560621353_1046206295456479,"#檸檬乳鴿《關於那些宣導》
本日宣導→防詐騙其實“糖糖”是個騙子不是妹、他要的是你的點數～你的點數～你的點數
別在亂買點數好嗎！！！",20150411,6,0,1

994557560621353_1045335245543584,"就跟你說那是詐騙 詐騙 詐騙！別再為了援交買點數了
別再為了援交買點數了
別再為了援交買點數了",20150410,16,0,0

